,index,User_id,Local_sg_time,POI_id,POI_Type,Location_id,Category,L2_id,weekend,hour,new_id,new_id_reindex,location_id_reindex,user_id_reindex
253,461,13767,2013-01-09 20:35:43+00:00,735,Independent,735,Hospital,34,0,20,34,33,458,5
254,464,13767,2013-01-12 00:17:38+00:00,735,Independent,735,Hospital,34,1,0,34,33,458,5
255,465,13767,2013-01-12 11:26:18+00:00,664,Independent,664,Dog Run,67,1,11,67,62,417,5
256,466,13767,2013-01-12 12:51:39+00:00,735,Independent,735,Hospital,34,1,12,34,33,458,5
257,467,13767,2013-01-13 14:13:53+00:00,735,Independent,735,Hospital,34,1,14,34,33,458,5
258,468,13767,2013-01-13 21:38:51+00:00,735,Independent,735,Hospital,34,1,21,34,33,458,5
259,472,13767,2013-01-25 14:29:56+00:00,2300,Combined,705,Pet Store,61,0,14,2300,173,442,5
260,473,13767,2013-01-25 22:50:09+00:00,735,Independent,735,Hospital,34,0,22,34,33,458,5
261,476,13767,2013-02-06 13:13:16+00:00,2301,Combined,238,Furniture / Home Store,69,0,13,2301,174,139,5
262,477,13767,2013-02-06 19:50:09+00:00,2204,Combined,742,Department Store,19,0,19,2204,155,463,5
263,479,13767,2013-02-10 12:56:33+00:00,2204,Combined,742,Department Store,19,1,12,2204,155,463,5
264,480,13767,2013-02-10 13:29:16+00:00,735,Independent,735,Hospital,34,1,13,34,33,458,5
265,481,13767,2013-02-10 23:44:06+00:00,735,Independent,735,Hospital,34,1,23,34,33,458,5
266,484,13767,2013-02-17 14:14:58+00:00,735,Independent,735,Hospital,34,1,14,34,33,458,5
267,485,13767,2013-02-17 14:21:40+00:00,1026,Independent,1026,Pet Store,61,1,14,61,56,630,5
268,486,13767,2013-02-17 23:48:24+00:00,735,Independent,735,Hospital,34,1,23,34,33,458,5
269,487,13767,2013-02-18 13:07:12+00:00,735,Independent,735,Hospital,34,0,13,34,33,458,5
270,488,13767,2013-02-18 20:54:39+00:00,735,Independent,735,Hospital,34,0,20,34,33,458,5
271,490,13767,2013-02-25 00:15:32+00:00,735,Independent,735,Hospital,34,0,0,34,33,458,5
272,491,13767,2013-02-25 12:02:41+00:00,2204,Combined,742,Department Store,19,0,12,2204,155,463,5
273,492,13767,2013-02-27 12:49:36+00:00,735,Independent,735,Hospital,34,0,12,34,33,458,5
274,493,13767,2013-02-27 13:24:16+00:00,1028,Independent,1028,Fish Market,71,0,13,71,65,631,5
275,499,13767,2013-03-28 13:22:31+00:00,2204,Combined,742,Department Store,19,0,13,2204,155,463,5
276,500,13767,2013-03-28 18:01:28+00:00,405,Independent,405,Stadium,0,0,18,0,0,242,5
277,501,13767,2013-04-02 12:06:09+00:00,505,Independent,505,Doctor's Office,65,0,12,65,60,313,5
278,502,13767,2013-04-02 14:32:28+00:00,2204,Combined,742,Department Store,19,0,14,2204,155,463,5
279,504,13767,2013-04-05 12:54:55+00:00,2202,Combined,612,Grocery Store,30,0,12,2202,153,380,5
280,505,13767,2013-04-05 18:12:54+00:00,405,Independent,405,Stadium,0,0,18,0,0,242,5
281,508,13767,2013-04-11 09:44:01+00:00,823,Independent,823,Salon / Barbershop,63,0,9,63,58,513,5
282,509,13767,2013-04-11 17:25:15+00:00,405,Independent,405,Stadium,0,0,17,0,0,242,5
283,511,13767,2013-04-28 11:20:35+00:00,47,Independent,47,Stables,43,1,11,43,40,27,5
284,512,13767,2013-04-28 14:42:57+00:00,405,Independent,405,Stadium,0,1,14,0,0,242,5
285,523,13767,2013-07-01 11:38:12+00:00,2300,Combined,707,Movie Theater,50,0,11,2300,173,444,5
286,524,13767,2013-07-01 14:53:56+00:00,2204,Combined,742,Department Store,19,0,14,2204,155,463,5
287,528,13767,2013-07-19 09:22:10+00:00,2202,Combined,618,Pet Store,61,0,9,2202,153,385,5
288,529,13767,2013-07-19 09:30:07+00:00,2202,Combined,613,Gas Station / Garage,73,0,9,2202,153,381,5
289,560,15239,2012-04-03 12:30:51+00:00,560,Independent,560,Coffee Shop,6,0,12,6,6,357,6
290,561,15239,2012-04-03 12:50:40+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,12,2210,161,641,6
291,564,15239,2012-04-08 11:34:29+00:00,2301,Combined,239,Restaurant,16,1,11,2301,174,140,6
292,565,15239,2012-04-08 12:56:42+00:00,2301,Combined,238,Furniture / Home Store,69,1,12,2301,174,139,6
293,566,15239,2012-04-09 05:52:17+00:00,560,Independent,560,Coffee Shop,6,0,5,6,6,357,6
294,567,15239,2012-04-09 06:38:24+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,6,2210,161,641,6
295,568,15239,2012-04-12 11:08:48+00:00,2215,Combined,35,Coffee Shop,6,0,11,2215,166,21,6
296,569,15239,2012-04-12 11:30:39+00:00,724,Independent,724,Flower Shop,75,0,11,75,69,453,6
297,570,15239,2012-04-12 13:06:34+00:00,883,Independent,883,Hardware Store,29,0,13,29,28,547,6
298,571,15239,2012-04-12 13:19:45+00:00,880,Independent,880,Bookstore,23,0,13,23,22,545,6
299,572,15239,2012-04-12 14:14:29+00:00,884,Independent,884,Grocery Store,30,0,14,30,29,548,6
300,573,15239,2012-04-13 05:34:01+00:00,560,Independent,560,Coffee Shop,6,0,5,6,6,357,6
301,574,15239,2012-04-13 06:19:49+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,6,2210,161,641,6
302,575,15239,2012-04-14 12:29:21+00:00,560,Independent,560,Coffee Shop,6,1,12,6,6,357,6
303,576,15239,2012-04-14 12:51:29+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,1,12,2210,161,641,6
304,577,15239,2012-04-16 03:52:47+00:00,560,Independent,560,Coffee Shop,6,0,3,6,6,357,6
305,578,15239,2012-04-16 04:07:18+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,4,2210,161,641,6
306,579,15239,2012-04-16 13:23:32+00:00,880,Independent,880,Bookstore,23,0,13,23,22,545,6
307,580,15239,2012-04-16 13:55:38+00:00,877,Independent,877,Multiplex,39,0,13,39,37,543,6
308,581,15239,2012-04-17 05:39:39+00:00,560,Independent,560,Coffee Shop,6,0,5,6,6,357,6
309,582,15239,2012-04-17 05:54:43+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,5,2210,161,641,6
310,583,15239,2012-04-17 15:39:02+00:00,907,Independent,907,Electronics Store,31,0,15,31,30,562,6
311,584,15239,2012-04-17 15:56:10+00:00,834,Independent,834,Electronics Store,31,0,15,31,30,520,6
312,586,15239,2012-04-19 03:14:04+00:00,560,Independent,560,Coffee Shop,6,0,3,6,6,357,6
313,587,15239,2012-04-19 03:30:45+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,3,2210,161,641,6
314,588,15239,2012-04-19 13:28:09+00:00,935,Independent,935,Flower Shop,75,0,13,75,69,578,6
315,589,15239,2012-04-19 14:14:56+00:00,880,Independent,880,Bookstore,23,0,14,23,22,545,6
316,590,15239,2012-04-20 06:20:58+00:00,560,Independent,560,Coffee Shop,6,0,6,6,6,357,6
317,591,15239,2012-04-20 07:22:18+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,7,2210,161,641,6
318,592,15239,2012-04-20 17:29:42+00:00,2301,Combined,239,Restaurant,16,0,17,2301,174,140,6
319,593,15239,2012-04-22 12:48:24+00:00,2208,Combined,943,Department Store,19,1,12,2208,159,582,6
320,594,15239,2012-04-22 13:58:30+00:00,935,Independent,935,Flower Shop,75,1,13,75,69,578,6
321,595,15239,2012-04-22 14:47:30+00:00,831,Independent,831,Pet Store,61,1,14,61,56,518,6
322,596,15239,2012-04-23 13:48:48+00:00,886,Independent,886,Coffee Shop,6,0,13,6,6,549,6
323,597,15239,2012-04-23 15:03:16+00:00,835,Independent,835,Grocery Store,30,0,15,30,29,521,6
324,598,15239,2012-04-25 13:25:07+00:00,886,Independent,886,Coffee Shop,6,0,13,6,6,549,6
325,599,15239,2012-04-25 13:25:07+00:00,886,Independent,886,Coffee Shop,6,0,13,6,6,549,6
326,600,15239,2012-04-25 15:02:15+00:00,2206,Combined,856,Mall,68,0,15,2206,157,532,6
327,601,15239,2012-04-27 14:07:48+00:00,522,Independent,522,Drugstore / Pharmacy,25,0,14,25,24,328,6
328,602,15239,2012-04-27 15:54:52+00:00,2301,Combined,246,Department Store,19,0,15,2301,174,146,6
329,603,15239,2012-04-27 17:43:41+00:00,442,Independent,442,Grocery Store,30,0,17,30,29,265,6
330,607,15239,2012-05-04 12:23:32+00:00,560,Independent,560,Coffee Shop,6,0,12,6,6,357,6
331,608,15239,2012-05-04 12:52:44+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,12,2210,161,641,6
332,610,15239,2012-05-08 07:15:42+00:00,560,Independent,560,Coffee Shop,6,0,7,6,6,357,6
333,611,15239,2012-05-08 07:45:30+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,7,2210,161,641,6
334,612,15239,2012-05-08 16:32:03+00:00,886,Independent,886,Coffee Shop,6,0,16,6,6,549,6
335,613,15239,2012-05-11 07:04:38+00:00,560,Independent,560,Coffee Shop,6,0,7,6,6,357,6
336,614,15239,2012-05-11 15:31:12+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,15,2210,161,641,6
337,615,15239,2012-05-11 17:10:34+00:00,884,Independent,884,Grocery Store,30,0,17,30,29,548,6
338,616,15239,2012-05-12 11:13:34+00:00,1245,Independent,1245,Department Store,19,1,11,19,18,759,6
339,617,15239,2012-05-12 11:38:17+00:00,724,Independent,724,Flower Shop,75,1,11,75,69,453,6
340,618,15239,2012-05-12 13:05:15+00:00,2214,Combined,41,Electronics Store,31,1,13,2214,165,23,6
341,619,15239,2012-05-12 14:04:08+00:00,2301,Combined,246,Department Store,19,1,14,2301,174,146,6
342,620,15239,2012-05-12 17:02:09+00:00,2213,Combined,8,Department Store,19,1,17,2213,164,4,6
343,621,15239,2012-05-13 08:10:03+00:00,560,Independent,560,Coffee Shop,6,1,8,6,6,357,6
344,622,15239,2012-05-13 09:19:34+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,1,9,2210,161,641,6
345,623,15239,2012-05-14 03:44:07+00:00,560,Independent,560,Coffee Shop,6,0,3,6,6,357,6
346,624,15239,2012-05-14 04:10:32+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,4,2210,161,641,6
347,625,15239,2012-05-14 13:46:28+00:00,886,Independent,886,Coffee Shop,6,0,13,6,6,549,6
348,626,15239,2012-05-15 12:35:05+00:00,560,Independent,560,Coffee Shop,6,0,12,6,6,357,6
349,627,15239,2012-05-15 12:49:26+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,12,2210,161,641,6
350,628,15239,2012-05-17 07:15:36+00:00,560,Independent,560,Coffee Shop,6,0,7,6,6,357,6
351,629,15239,2012-05-17 07:36:09+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,7,2210,161,641,6
352,631,15239,2012-05-19 11:58:33+00:00,560,Independent,560,Coffee Shop,6,1,11,6,6,357,6
353,632,15239,2012-05-19 13:56:00+00:00,724,Independent,724,Flower Shop,75,1,13,75,69,453,6
354,633,15239,2012-05-19 14:13:44+00:00,720,Independent,720,Fast Food Restaurant,24,1,14,24,23,450,6
355,635,15239,2012-05-22 03:34:09+00:00,560,Independent,560,Coffee Shop,6,0,3,6,6,357,6
356,636,15239,2012-05-22 03:46:10+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,3,2210,161,641,6
357,638,15239,2012-05-25 09:57:54+00:00,560,Independent,560,Coffee Shop,6,0,9,6,6,357,6
358,639,15239,2012-05-25 10:11:05+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,10,2210,161,641,6
359,641,15239,2012-05-28 14:41:47+00:00,886,Independent,886,Coffee Shop,6,0,14,6,6,549,6
360,642,15239,2012-05-28 15:44:33+00:00,231,Independent,231,Electronics Store,31,0,15,31,30,134,6
361,645,15239,2012-06-01 06:31:27+00:00,560,Independent,560,Coffee Shop,6,0,6,6,6,357,6
362,646,15239,2012-06-01 07:30:39+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,7,2210,161,641,6
363,648,15239,2012-06-03 10:28:48+00:00,982,Independent,982,American Restaurant,11,1,10,11,11,605,6
364,649,15239,2012-06-03 14:03:47+00:00,2216,Combined,317,Bookstore,23,1,14,2216,167,187,6
365,650,15239,2012-06-04 05:37:10+00:00,560,Independent,560,Coffee Shop,6,0,5,6,6,357,6
366,651,15239,2012-06-04 06:15:24+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,6,2210,161,641,6
367,654,15239,2012-06-08 12:15:22+00:00,560,Independent,560,Coffee Shop,6,0,12,6,6,357,6
368,655,15239,2012-06-08 13:09:05+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,13,2210,161,641,6
369,657,15239,2012-06-10 08:31:44+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,1,8,2210,161,641,6
370,658,15239,2012-06-10 17:23:37+00:00,2207,Combined,878,Italian Restaurant,77,1,17,2207,158,544,6
371,659,15239,2012-06-11 07:03:29+00:00,560,Independent,560,Coffee Shop,6,0,7,6,6,357,6
372,660,15239,2012-06-11 07:37:52+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,7,2210,161,641,6
373,661,15239,2012-06-11 16:31:43+00:00,886,Independent,886,Coffee Shop,6,0,16,6,6,549,6
374,663,15239,2012-06-17 10:06:01+00:00,2301,Combined,242,American Restaurant,11,1,10,2301,174,142,6
375,664,15239,2012-06-17 12:23:15+00:00,2301,Combined,246,Department Store,19,1,12,2301,174,146,6
376,666,15239,2012-06-21 05:34:26+00:00,560,Independent,560,Coffee Shop,6,0,5,6,6,357,6
377,667,15239,2012-06-21 06:19:55+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,6,2210,161,641,6
378,668,15239,2012-06-26 12:16:42+00:00,560,Independent,560,Coffee Shop,6,0,12,6,6,357,6
379,669,15239,2012-06-26 12:45:13+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,12,2210,161,641,6
380,670,15239,2012-07-03 12:23:13+00:00,560,Independent,560,Coffee Shop,6,0,12,6,6,357,6
381,671,15239,2012-07-03 12:38:33+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,12,2210,161,641,6
382,674,15239,2012-07-06 12:36:32+00:00,560,Independent,560,Coffee Shop,6,0,12,6,6,357,6
383,675,15239,2012-07-06 13:02:32+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,13,2210,161,641,6
384,676,15239,2012-07-07 09:41:03+00:00,560,Independent,560,Coffee Shop,6,1,9,6,6,357,6
385,677,15239,2012-07-07 09:55:52+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,1,9,2210,161,641,6
386,679,15239,2012-07-09 13:49:13+00:00,886,Independent,886,Coffee Shop,6,0,13,6,6,549,6
387,680,15239,2012-07-09 14:26:52+00:00,884,Independent,884,Grocery Store,30,0,14,30,29,548,6
388,681,15239,2012-07-10 14:37:37+00:00,2301,Combined,246,Department Store,19,0,14,2301,174,146,6
389,682,15239,2012-07-10 15:07:26+00:00,232,Independent,232,Arts & Crafts Store,76,0,15,76,70,135,6
390,684,15239,2012-07-13 05:32:00+00:00,560,Independent,560,Coffee Shop,6,0,5,6,6,357,6
391,685,15239,2012-07-13 06:17:20+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,6,2210,161,641,6
392,686,15239,2012-07-15 11:51:52+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,1,11,2210,161,641,6
393,687,15239,2012-07-15 12:34:44+00:00,724,Independent,724,Flower Shop,75,1,12,75,69,453,6
394,688,15239,2012-07-15 13:24:44+00:00,2202,Combined,628,Fast Food Restaurant,24,1,13,2202,153,393,6
395,689,15239,2012-07-16 11:40:12+00:00,560,Independent,560,Coffee Shop,6,0,11,6,6,357,6
396,690,15239,2012-07-16 19:59:29+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,19,2210,161,641,6
397,691,15239,2012-07-17 10:24:09+00:00,560,Independent,560,Coffee Shop,6,0,10,6,6,357,6
398,692,15239,2012-07-17 10:49:56+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,10,2210,161,641,6
399,693,15239,2012-07-18 08:18:24+00:00,560,Independent,560,Coffee Shop,6,0,8,6,6,357,6
400,694,15239,2012-07-18 09:28:56+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,9,2210,161,641,6
401,695,15239,2012-07-30 07:08:58+00:00,560,Independent,560,Coffee Shop,6,0,7,6,6,357,6
402,696,15239,2012-07-30 07:31:21+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,7,2210,161,641,6
403,697,15239,2012-08-10 05:40:03+00:00,560,Independent,560,Coffee Shop,6,0,5,6,6,357,6
404,698,15239,2012-08-10 06:22:10+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,6,2210,161,641,6
405,699,15239,2012-08-10 16:25:56+00:00,2215,Combined,29,Restaurant,16,0,16,2215,166,15,6
406,700,15239,2012-08-14 12:07:51+00:00,560,Independent,560,Coffee Shop,6,0,12,6,6,357,6
407,701,15239,2012-08-14 14:35:13+00:00,844,Independent,844,Automotive Shop,35,0,14,35,34,525,6
408,706,15239,2012-09-14 10:53:39+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,10,2210,161,641,6
409,707,15239,2012-09-14 20:41:06+00:00,910,Independent,910,Fast Food Restaurant,24,0,20,24,23,564,6
410,708,15239,2012-09-14 21:05:21+00:00,877,Independent,877,Multiplex,39,0,21,39,37,543,6
411,709,15239,2012-09-15 06:28:26+00:00,560,Independent,560,Coffee Shop,6,1,6,6,6,357,6
412,710,15239,2012-09-15 07:14:25+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,1,7,2210,161,641,6
413,713,15239,2012-10-19 05:31:15+00:00,560,Independent,560,Coffee Shop,6,0,5,6,6,357,6
414,714,15239,2012-10-19 05:56:48+00:00,886,Independent,886,Coffee Shop,6,0,5,6,6,549,6
415,715,15239,2012-10-19 06:25:54+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,6,2210,161,641,6
416,721,15239,2012-10-30 20:21:31+00:00,560,Independent,560,Coffee Shop,6,0,20,6,6,357,6
417,722,15239,2012-10-30 22:24:13+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,22,2210,161,641,6
418,724,15239,2012-11-01 20:36:22+00:00,560,Independent,560,Coffee Shop,6,0,20,6,6,357,6
419,725,15239,2012-11-01 20:46:43+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,20,2210,161,641,6
420,730,15239,2012-11-12 04:50:40+00:00,560,Independent,560,Coffee Shop,6,0,4,6,6,357,6
421,731,15239,2012-11-12 16:52:05+00:00,551,Independent,551,Fast Food Restaurant,24,0,16,24,23,351,6
422,733,15239,2012-11-18 09:29:16+00:00,560,Independent,560,Coffee Shop,6,1,9,6,6,357,6
423,734,15239,2012-11-18 09:48:00+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,1,9,2210,161,641,6
424,735,15239,2012-11-20 04:32:09+00:00,560,Independent,560,Coffee Shop,6,0,4,6,6,357,6
425,736,15239,2012-11-20 04:54:28+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,4,2210,161,641,6
426,738,15239,2012-11-23 13:12:13+00:00,2301,Combined,246,Department Store,19,0,13,2301,174,146,6
427,739,15239,2012-11-23 13:12:51+00:00,2301,Combined,244,Fast Food Restaurant,24,0,13,2301,174,144,6
428,740,15239,2012-11-23 13:58:16+00:00,231,Independent,231,Electronics Store,31,0,13,31,30,134,6
429,743,15239,2012-11-26 13:08:59+00:00,560,Independent,560,Coffee Shop,6,0,13,6,6,357,6
430,744,15239,2012-11-26 13:34:53+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,13,2210,161,641,6
431,745,15239,2012-11-27 11:20:19+00:00,560,Independent,560,Coffee Shop,6,0,11,6,6,357,6
432,746,15239,2012-11-27 11:47:24+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,11,2210,161,641,6
433,750,15239,2012-12-05 11:17:19+00:00,2216,Combined,317,Bookstore,23,0,11,2216,167,187,6
434,751,15239,2012-12-05 13:12:54+00:00,560,Independent,560,Coffee Shop,6,0,13,6,6,357,6
435,752,15239,2012-12-05 13:42:19+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,13,2210,161,641,6
436,755,15239,2012-12-10 12:41:14+00:00,560,Independent,560,Coffee Shop,6,0,12,6,6,357,6
437,756,15239,2012-12-10 13:04:40+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,13,2210,161,641,6
438,757,15239,2012-12-11 13:21:23+00:00,560,Independent,560,Coffee Shop,6,0,13,6,6,357,6
439,758,15239,2012-12-11 13:38:47+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,13,2210,161,641,6
440,759,15239,2012-12-12 11:16:48+00:00,2301,Combined,246,Department Store,19,0,11,2301,174,146,6
441,760,15239,2012-12-12 16:09:46+00:00,2216,Combined,319,Music Store,41,0,16,2216,167,189,6
442,762,15239,2012-12-15 08:11:03+00:00,560,Independent,560,Coffee Shop,6,1,8,6,6,357,6
443,763,15239,2012-12-15 21:42:27+00:00,2301,Combined,246,Department Store,19,1,21,2301,174,146,6
444,768,15239,2012-12-23 10:33:16+00:00,560,Independent,560,Coffee Shop,6,1,10,6,6,357,6
445,769,15239,2012-12-23 10:55:33+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,1,10,2210,161,641,6
446,770,15239,2012-12-27 13:24:17+00:00,560,Independent,560,Coffee Shop,6,0,13,6,6,357,6
447,771,15239,2012-12-27 13:46:42+00:00,2210,Combined,1041,Drugstore / Pharmacy,25,0,13,2210,161,641,6
448,772,15773,2013-03-26 15:06:52+00:00,973,Independent,973,Bar,5,0,15,5,5,599,7
449,773,15773,2013-03-26 19:06:59+00:00,947,Independent,947,Concert Hall,40,0,19,40,38,585,7
450,774,15773,2013-03-29 18:08:18+00:00,947,Independent,947,Concert Hall,40,0,18,40,38,585,7
451,775,15773,2013-03-29 22:53:46+00:00,2103,Combined,1160,American Restaurant,11,0,22,2103,147,704,7
452,782,18173,2012-11-22 05:52:19+00:00,929,Independent,929,Coffee Shop,6,0,5,6,6,574,8
453,783,18173,2012-11-22 19:36:12+00:00,2212,Combined,638,Coffee Shop,6,0,19,2212,163,401,8
454,784,18173,2012-11-23 06:04:46+00:00,929,Independent,929,Coffee Shop,6,0,6,6,6,574,8
455,785,18173,2012-11-23 16:13:55+00:00,2100,Combined,633,Salon / Barbershop,63,0,16,2100,144,396,8
456,793,18173,2012-12-14 09:50:04+00:00,929,Independent,929,Coffee Shop,6,0,9,6,6,574,8
457,794,18173,2012-12-14 20:10:22+00:00,2104,Combined,1219,American Restaurant,11,0,20,2104,148,744,8
458,795,18173,2012-12-14 20:53:43+00:00,1207,Independent,1207,Light Rail,18,0,20,18,17,737,8
459,811,18173,2013-02-05 10:33:52+00:00,2212,Combined,638,Coffee Shop,6,0,10,2212,163,401,8
460,812,18173,2013-02-05 10:43:21+00:00,2100,Combined,636,Electronics Store,31,0,10,2100,144,399,8
461,821,18173,2013-03-11 16:09:47+00:00,723,Independent,723,Automotive Shop,35,0,16,35,34,452,8
462,822,18173,2013-03-11 17:00:20+00:00,2212,Combined,637,Burger Joint,49,0,17,2212,163,400,8
463,827,18173,2013-03-20 18:33:45+00:00,886,Independent,886,Coffee Shop,6,0,18,6,6,549,8
464,828,18173,2013-03-20 18:38:19+00:00,834,Independent,834,Electronics Store,31,0,18,31,30,520,8
465,831,18173,2013-03-29 11:34:23+00:00,2202,Combined,612,Grocery Store,30,0,11,2202,153,380,8
466,832,18173,2013-03-29 12:03:24+00:00,632,Independent,632,Grocery Store,30,0,12,30,29,395,8
467,838,18173,2013-04-22 08:14:24+00:00,929,Independent,929,Coffee Shop,6,0,8,6,6,574,8
468,839,18173,2013-04-22 18:34:51+00:00,2208,Combined,943,Department Store,19,0,18,2208,159,582,8
469,845,18173,2013-05-12 15:47:23+00:00,2212,Combined,640,Grocery Store,30,1,15,2212,163,403,8
470,846,18173,2013-05-12 16:34:12+00:00,2212,Combined,639,Gift Shop,79,1,16,2212,163,402,8
471,858,18568,2012-04-12 14:51:22+00:00,604,Independent,604,Rental Car Location,81,0,14,81,75,376,9
472,859,18568,2012-04-12 20:42:32+00:00,531,Independent,531,Vegetarian / Vegan Restaurant,20,0,20,20,19,334,9
473,860,18568,2012-04-13 03:10:32+00:00,390,Independent,390,Pub,3,0,3,3,3,230,9
474,861,18568,2012-04-13 20:49:20+00:00,390,Independent,390,Pub,3,0,20,3,3,230,9
475,862,18568,2012-04-13 23:19:59+00:00,390,Independent,390,Pub,3,0,23,3,3,230,9
476,864,18568,2012-04-16 10:46:23+00:00,142,Independent,142,Gym,62,0,10,62,57,80,9
