,final_time,category_checkin,category_Pnum,category_stars,POI_id_stars,POI_id_Popular,Location_id_Popular,Combined_Category,Location_id,POI_id,POI_Type,Org_id,User_id,TimeStamp,Zone,Latitude,Longitude,Category,yelp_id,name,stars
91,2012-05-22 04:41:34+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Tue May 22 11:41:34 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
92,2012-05-23 14:12:52+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Wed May 23 21:12:52 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
93,2012-05-25 11:37:36+00:00,14.0,1,4.0,4.0,14.0,14,Drink,1101,1101,Independent,4b1eb46ef964a520281e24e3,3629,Fri May 25 18:37:36 +0000 2012,-360,51.047388,-114.08086000000002,Coffee Shop,j2Ig_jtAflSrJCZwTFU62g,Tim Hortons,4.0
94,2012-05-25 11:43:46+00:00,8.0,1,2.5,2.5,8.0,8,Nightlife Spot,1094,1094,Independent,4ec74ff493ad41338ca9361e,3629,Fri May 25 18:43:46 +0000 2012,-360,51.045025,-114.081407,Strip Club,R0TiQjTK-IuAq75bTLw0dw,Boudoir Rouge,2.5
95,2012-05-25 15:43:25+00:00,10.0,1,2.5,2.5,10.0,10,Nightlife Spot,899,899,Independent,4b1ddc07f964a520f51524e3,3629,Fri May 25 22:43:25 +0000 2012,-360,51.079882,-113.987948,Strip Club,NUGXuxdv3ef0XGqNsoU4qg,CatHouse,2.5
96,2012-05-26 20:53:00+00:00,3.0,1,1.5,1.5,3.0,3,Shop,905,905,Independent,4bd0da6fb221c9b61796d4d0,3629,Sun May 27 03:53:00 +0000 2012,-360,51.077601,-113.980284,Ice Cream Shop,V0Yu08uva4NVy1yyXyPw9A,DQ Grill & Chill Restaurant,1.5
97,2012-05-27 13:20:55+00:00,37.0,1,3.5,3.5,37.0,37,Travel Spot,1207,1207,Independent,4b21a170f964a520373f24e3,3629,Sun May 27 20:20:55 +0000 2012,-360,51.046256,-114.056676,Light Rail,gvx8rtsk9VMjCv8sTCm04A,City Hall LRT Station,3.5
98,2012-05-27 13:49:43+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Sun May 27 20:49:43 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
99,2012-05-27 21:47:24+00:00,20.0,1,2.5,2.5,20.0,20,Art&Entertainment,180,180,Independent,4b0586e6f964a520cd7322e3,3629,Mon May 28 04:47:24 +0000 2012,-360,50.949148,-113.982706,Casino,aBaXV2pCWpf4PcUbGcrs3g,Deerfoot Inn & Casino,2.5
100,2012-05-27 22:33:57+00:00,37.0,1,3.5,3.5,37.0,37,Travel Spot,1207,1207,Independent,4b21a170f964a520373f24e3,3629,Mon May 28 05:33:57 +0000 2012,-360,51.046256,-114.056676,Light Rail,gvx8rtsk9VMjCv8sTCm04A,City Hall LRT Station,3.5
101,2012-05-28 12:26:38+00:00,6.0,1,4.0,4.0,6.0,6,Shop,209,209,Independent,4b0586f0f964a520047722e3,3629,Mon May 28 19:26:38 +0000 2012,-360,50.989763,-114.097292,Hospital,lfNKrYIB8k_4KA8cQHyh1A,Rockyview General Hospital,4.0
102,2012-05-28 14:48:43+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Mon May 28 21:48:43 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
103,2012-05-29 04:40:41+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Tue May 29 11:40:41 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
104,2012-05-29 14:23:24+00:00,7.0,1,2.5,3.225,5.05,7,Shop,1236,2102,Combined,4b68b6d1f964a520b8882be3,3629,Tue May 29 21:23:24 +0000 2012,-360,51.046493,-114.069757,Drugstore / Pharmacy,x6SbQhXbsczTIg5bDQ3vQA,Shopper's Drug Mart,2.5
105,2012-05-31 14:10:04+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Thu May 31 21:10:04 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
106,2012-06-01 04:51:13+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Fri Jun 01 11:51:13 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
107,2012-06-02 14:41:05+00:00,10.0,1,2.5,2.5,10.0,10,Nightlife Spot,899,899,Independent,4b1ddc07f964a520f51524e3,3629,Sat Jun 02 21:41:05 +0000 2012,-360,51.079882,-113.987948,Strip Club,NUGXuxdv3ef0XGqNsoU4qg,CatHouse,2.5
108,2012-06-04 14:18:48+00:00,3.0,1,4.0,4.0,3.0,3,Drink,904,904,Independent,4b9921d2f964a520956335e3,3629,Mon Jun 04 21:18:48 +0000 2012,-360,51.081906,-113.983865,Coffee Shop,2NXqT1TeirsUsb6Pawwg2w,Tim Hortons,4.0
109,2012-06-04 14:19:40+00:00,10.0,1,2.5,2.5,10.0,10,Nightlife Spot,899,899,Independent,4b1ddc07f964a520f51524e3,3629,Mon Jun 04 21:19:40 +0000 2012,-360,51.079882,-113.987948,Strip Club,NUGXuxdv3ef0XGqNsoU4qg,CatHouse,2.5
110,2012-06-06 04:43:48+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Wed Jun 06 11:43:48 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
111,2012-06-06 14:22:59+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Wed Jun 06 21:22:59 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
112,2012-06-07 04:41:42+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Thu Jun 07 11:41:42 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
113,2012-06-07 14:09:06+00:00,7.0,1,2.5,3.225,5.05,7,Shop,1236,2102,Combined,4b68b6d1f964a520b8882be3,3629,Thu Jun 07 21:09:06 +0000 2012,-360,51.046493,-114.069757,Drugstore / Pharmacy,x6SbQhXbsczTIg5bDQ3vQA,Shopper's Drug Mart,2.5
114,2012-06-08 04:40:15+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Fri Jun 08 11:40:15 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
115,2012-06-08 14:43:38+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Fri Jun 08 21:43:38 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
116,2012-06-09 16:10:31+00:00,17.0,1,4.0,4.0,17.0,17,Shop,884,884,Independent,4b75f725f964a520ba322ee3,3629,Sat Jun 09 23:10:31 +0000 2012,-360,51.079304,-113.9906,Grocery Store,pih0Ql0yOcVbLUI9eovGIA,Costco Wholesale,4.0
117,2012-06-10 15:22:18+00:00,17.0,1,4.0,4.0,17.0,17,Shop,884,884,Independent,4b75f725f964a520ba322ee3,3629,Sun Jun 10 22:22:18 +0000 2012,-360,51.079304,-113.9906,Grocery Store,pih0Ql0yOcVbLUI9eovGIA,Costco Wholesale,4.0
118,2012-06-10 15:42:57+00:00,1.0,1,3.5,3.5,1.0,1,Shop,901,901,Independent,4c4a0f2dc668e21e0f6f15f8,3629,Sun Jun 10 22:42:57 +0000 2012,-360,51.080692,-113.988304,Automotive Shop,5pf9ajIWw3IV-HXeGGlt8w,Edo Ichiban,3.5
119,2012-06-10 15:49:00+00:00,5.0,1,3.5,3.5,5.0,5,Shop,903,903,Independent,4b9edb4af964a5208c0637e3,3629,Sun Jun 10 22:49:00 +0000 2012,-360,51.081061,-113.982746,Drugstore / Pharmacy,WvRHQVs7fsz27RR5yFm13A,London Drugs,3.5
120,2012-06-10 15:56:18+00:00,3.0,1,1.5,1.5,3.0,3,Shop,905,905,Independent,4bd0da6fb221c9b61796d4d0,3629,Sun Jun 10 22:56:18 +0000 2012,-360,51.077601,-113.980284,Ice Cream Shop,V0Yu08uva4NVy1yyXyPw9A,DQ Grill & Chill Restaurant,1.5
121,2012-06-11 10:18:14+00:00,6.0,1,4.0,4.0,6.0,6,Shop,209,209,Independent,4b0586f0f964a520047722e3,3629,Mon Jun 11 17:18:14 +0000 2012,-360,50.989763,-114.097292,Hospital,lfNKrYIB8k_4KA8cQHyh1A,Rockyview General Hospital,4.0
122,2012-06-11 14:49:18+00:00,5.0,1,3.5,3.5,5.0,5,Shop,903,903,Independent,4b9edb4af964a5208c0637e3,3629,Mon Jun 11 21:49:18 +0000 2012,-360,51.081061,-113.982746,Drugstore / Pharmacy,WvRHQVs7fsz27RR5yFm13A,London Drugs,3.5
123,2012-06-12 11:28:17+00:00,37.0,1,3.5,3.5,37.0,37,Travel Spot,1207,1207,Independent,4b21a170f964a520373f24e3,3629,Tue Jun 12 18:28:17 +0000 2012,-360,51.046256,-114.056676,Light Rail,gvx8rtsk9VMjCv8sTCm04A,City Hall LRT Station,3.5
124,2012-06-12 12:50:46+00:00,8.0,1,2.5,2.5,8.0,8,Nightlife Spot,1094,1094,Independent,4ec74ff493ad41338ca9361e,3629,Tue Jun 12 19:50:46 +0000 2012,-360,51.045025,-114.081407,Strip Club,R0TiQjTK-IuAq75bTLw0dw,Boudoir Rouge,2.5
125,2012-06-13 14:20:29+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Wed Jun 13 21:20:29 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
126,2012-06-15 04:39:13+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Fri Jun 15 11:39:13 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
127,2012-06-16 14:19:37+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Sat Jun 16 21:19:37 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
128,2012-06-16 14:31:27+00:00,7.0,1,2.5,3.225,5.05,7,Shop,1236,2102,Combined,4b68b6d1f964a520b8882be3,3629,Sat Jun 16 21:31:27 +0000 2012,-360,51.046493,-114.069757,Drugstore / Pharmacy,x6SbQhXbsczTIg5bDQ3vQA,Shopper's Drug Mart,2.5
129,2012-06-17 14:04:41+00:00,5.0,1,2.5,2.45,1.9,5,Shop,865,2207,Combined,4b77037df964a52085742ee3,3629,Sun Jun 17 21:04:41 +0000 2012,-360,51.072853,-113.985438,Sporting Goods Shop,-Ek4ibmfqFFQhcfe_HBzlA,Sport Chek - Sunridge Mall,2.5
130,2012-06-17 14:11:47+00:00,2.0,2,2.25,2.45,1.9,2,Shop,866,2207,Combined,4b2eccccf964a520dce624e3,3629,Sun Jun 17 21:11:47 +0000 2012,-360,51.073339,-113.986642,Department Store,it9Gge6YxZpDX6oK_o0txQ,Claires Sunridge Mall,1.0
131,2012-06-18 11:26:56+00:00,8.0,1,2.5,2.5,8.0,8,Nightlife Spot,1094,1094,Independent,4ec74ff493ad41338ca9361e,3629,Mon Jun 18 18:26:56 +0000 2012,-360,51.045025,-114.081407,Strip Club,R0TiQjTK-IuAq75bTLw0dw,Boudoir Rouge,2.5
132,2012-06-26 11:48:41+00:00,8.0,1,2.5,2.5,8.0,8,Nightlife Spot,1094,1094,Independent,4ec74ff493ad41338ca9361e,3629,Tue Jun 26 18:48:41 +0000 2012,-360,51.045025,-114.081407,Strip Club,R0TiQjTK-IuAq75bTLw0dw,Boudoir Rouge,2.5
133,2012-06-26 12:38:53+00:00,2.5,2,2.75,3.09375,5.25,2,Shop,1237,2105,Combined,4f75f14fe4b02ca6e4cad4de,3629,Tue Jun 26 19:38:53 +0000 2012,-360,51.045605,-114.067154,Miscellaneous Shop,8qILyIvGsg9IhgxzxH3bnA,Dollarama,2.5
134,2012-06-26 12:44:06+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Tue Jun 26 19:44:06 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
135,2012-07-02 04:09:13+00:00,5.0,1,2.5,2.5,5.0,5,Food,182,182,Independent,4b9a998ef964a52036c535e3,3629,Mon Jul 02 11:09:13 +0000 2012,-360,50.95114,-114.002194,Fast Food Restaurant,VY7glXpgWYpGR03xJ03otw,McDonald's,2.5
136,2012-07-02 14:36:52+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Mon Jul 02 21:36:52 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
137,2012-07-03 15:04:04+00:00,10.0,1,2.5,2.5,10.0,10,Nightlife Spot,899,899,Independent,4b1ddc07f964a520f51524e3,3629,Tue Jul 03 22:04:04 +0000 2012,-360,51.079882,-113.987948,Strip Club,NUGXuxdv3ef0XGqNsoU4qg,CatHouse,2.5
138,2012-07-04 12:05:44+00:00,7.0,1,2.0,2.0,7.0,7,Travel Spot,1072,1072,Independent,4bcdfaf8fb84c9b60ff7223e,3629,Wed Jul 04 19:05:44 +0000 2012,-360,51.046101,-114.099096,Bus Line,ubPXVKIzQseAQPQYdITcig,Greyhound Bus Lines,2.0
139,2012-07-04 12:34:05+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Wed Jul 04 19:34:05 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
140,2012-07-05 11:40:00+00:00,4.0,1,3.0,3.09375,5.25,4,Shop,1141,2105,Combined,4c9bc1105e1a9521b4be66f3,3629,Thu Jul 05 18:40:00 +0000 2012,-360,51.04561500000001,-114.064308,Sporting Goods Shop,9_nJFcjnLMSSV3TraDP1YQ,Sport Chek Stephen Avenue,3.0
141,2012-07-05 12:44:35+00:00,5.0,1,2.5,2.45,1.9,5,Shop,865,2207,Combined,4b77037df964a52085742ee3,3629,Thu Jul 05 19:44:35 +0000 2012,-360,51.072853,-113.985438,Sporting Goods Shop,-Ek4ibmfqFFQhcfe_HBzlA,Sport Chek - Sunridge Mall,2.5
142,2012-07-05 12:44:58+00:00,2.0,2,2.25,2.45,1.9,2,Shop,870,2207,Combined,4b77204af964a520eb7f2ee3,3629,Thu Jul 05 19:44:58 +0000 2012,-360,51.074754,-113.98506100000002,Department Store,a6BSOXreVuE4FMiWpR27MQ,The Bay,3.5
143,2012-07-07 14:01:34+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Sat Jul 07 21:01:34 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
144,2012-07-07 14:13:50+00:00,7.0,1,2.5,3.225,5.05,7,Shop,1236,2102,Combined,4b68b6d1f964a520b8882be3,3629,Sat Jul 07 21:13:50 +0000 2012,-360,51.046493,-114.069757,Drugstore / Pharmacy,x6SbQhXbsczTIg5bDQ3vQA,Shopper's Drug Mart,2.5
145,2012-07-09 04:40:17+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Mon Jul 09 11:40:17 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
146,2012-07-09 14:23:48+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Mon Jul 09 21:23:48 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
147,2012-07-10 14:23:21+00:00,2.5,2,2.75,3.09375,5.25,2,Shop,1237,2105,Combined,4f75f14fe4b02ca6e4cad4de,3629,Tue Jul 10 21:23:21 +0000 2012,-360,51.045605,-114.067154,Miscellaneous Shop,8qILyIvGsg9IhgxzxH3bnA,Dollarama,2.5
148,2012-07-10 14:31:45+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Tue Jul 10 21:31:45 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
149,2012-07-11 04:41:46+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Wed Jul 11 11:41:46 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
150,2012-07-11 14:09:56+00:00,2.0,1,3.0,3.0,2.0,2,Shop,908,908,Independent,4b3038faf964a520f4f724e3,3629,Wed Jul 11 21:09:56 +0000 2012,-360,51.081867,-113.990926,Paper / Office Supplies Store,tSIdcUvKCivHxHj6JOjlig,Staples Calgary N.E.,3.0
151,2012-07-11 14:14:49+00:00,5.0,1,3.5,3.5,5.0,5,Shop,903,903,Independent,4b9edb4af964a5208c0637e3,3629,Wed Jul 11 21:14:49 +0000 2012,-360,51.081061,-113.982746,Drugstore / Pharmacy,WvRHQVs7fsz27RR5yFm13A,London Drugs,3.5
152,2012-07-12 11:10:25+00:00,4.0,1,3.0,3.09375,5.25,4,Shop,1141,2105,Combined,4c9bc1105e1a9521b4be66f3,3629,Thu Jul 12 18:10:25 +0000 2012,-360,51.04561500000001,-114.064308,Sporting Goods Shop,9_nJFcjnLMSSV3TraDP1YQ,Sport Chek Stephen Avenue,3.0
153,2012-07-12 11:30:52+00:00,8.0,1,2.5,2.5,8.0,8,Nightlife Spot,1094,1094,Independent,4ec74ff493ad41338ca9361e,3629,Thu Jul 12 18:30:52 +0000 2012,-360,51.045025,-114.081407,Strip Club,R0TiQjTK-IuAq75bTLw0dw,Boudoir Rouge,2.5
154,2012-07-12 13:22:49+00:00,1.5,2,3.0,3.225,5.05,1,Food,1243,2102,Combined,4caf89aeeb65b1f7098264cd,3629,Thu Jul 12 20:22:49 +0000 2012,-360,51.044741,-114.068565,Fast Food Restaurant,M6SrznKKLL8pPRIJFyrRMQ,Fatburger,3.0
155,2012-07-13 10:36:39+00:00,1.0,1,5.0,3.625,4.25,1,Shop,945,2208,Combined,4f5fdd91e4b02a8706a800a0,3629,Fri Jul 13 17:36:39 +0000 2012,-360,51.108174,-114.041644,Smoke Shop,WAv0Q845KM8azEYaaKbahw,Holy Smoke BBQ,5.0
156,2012-07-13 10:42:27+00:00,8.0,1,2.0,3.625,4.25,8,Shop,943,2208,Combined,4b40f33bf964a52012be25e3,3629,Fri Jul 13 17:42:27 +0000 2012,-360,51.107214,-114.038,Department Store,M6UFUbDVwh3xX2VcsUpekA,Walmart,2.0
157,2012-07-16 13:55:42+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Mon Jul 16 20:55:42 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
158,2012-07-18 13:45:34+00:00,4.0,1,3.0,3.09375,5.25,4,Shop,1141,2105,Combined,4c9bc1105e1a9521b4be66f3,3629,Wed Jul 18 20:45:34 +0000 2012,-360,51.04561500000001,-114.064308,Sporting Goods Shop,9_nJFcjnLMSSV3TraDP1YQ,Sport Chek Stephen Avenue,3.0
159,2012-07-24 13:37:47+00:00,7.0,1,2.5,3.225,5.05,7,Shop,1236,2102,Combined,4b68b6d1f964a520b8882be3,3629,Tue Jul 24 20:37:47 +0000 2012,-360,51.046493,-114.069757,Drugstore / Pharmacy,x6SbQhXbsczTIg5bDQ3vQA,Shopper's Drug Mart,2.5
160,2012-07-24 14:02:10+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Tue Jul 24 21:02:10 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
161,2012-07-26 14:23:16+00:00,7.0,1,2.5,3.225,5.05,7,Shop,1236,2102,Combined,4b68b6d1f964a520b8882be3,3629,Thu Jul 26 21:23:16 +0000 2012,-360,51.046493,-114.069757,Drugstore / Pharmacy,x6SbQhXbsczTIg5bDQ3vQA,Shopper's Drug Mart,2.5
162,2012-07-29 12:14:27+00:00,2.0,2,2.25,2.45,1.9,2,Shop,870,2207,Combined,4b77204af964a520eb7f2ee3,3629,Sun Jul 29 19:14:27 +0000 2012,-360,51.074754,-113.98506100000002,Department Store,a6BSOXreVuE4FMiWpR27MQ,The Bay,3.5
163,2012-07-29 12:20:24+00:00,5.0,1,2.5,2.45,1.9,5,Shop,865,2207,Combined,4b77037df964a52085742ee3,3629,Sun Jul 29 19:20:24 +0000 2012,-360,51.072853,-113.985438,Sporting Goods Shop,-Ek4ibmfqFFQhcfe_HBzlA,Sport Chek - Sunridge Mall,2.5
164,2012-07-29 20:45:43+00:00,3.0,1,1.5,1.5,3.0,3,Shop,905,905,Independent,4bd0da6fb221c9b61796d4d0,3629,Mon Jul 30 03:45:43 +0000 2012,-360,51.077601,-113.980284,Ice Cream Shop,V0Yu08uva4NVy1yyXyPw9A,DQ Grill & Chill Restaurant,1.5
165,2012-07-30 09:28:47+00:00,37.0,1,3.5,3.5,37.0,37,Travel Spot,1207,1207,Independent,4b21a170f964a520373f24e3,3629,Mon Jul 30 16:28:47 +0000 2012,-360,51.046256,-114.056676,Light Rail,gvx8rtsk9VMjCv8sTCm04A,City Hall LRT Station,3.5
166,2012-07-30 10:07:16+00:00,3.0,2,2.5,3.5277777777777777,4.111111111111111,3,Shop,320,2216,Combined,4ca4f32b8a65bfb73f472b22,3629,Mon Jul 30 17:07:16 +0000 2012,-360,50.997394,-114.073559,Sporting Goods Shop,UIBn9sYbDbPBBJYNcu1u2g,Sport Chek Chinook Centre,2.5
167,2012-07-30 11:44:54+00:00,7.0,1,3.5,2.6875,2.125,7,Art&Entertainment,39,2214,Combined,4b0586ecf964a520e67522e3,3629,Mon Jul 30 18:44:54 +0000 2012,-360,51.016164,-114.16945,Multiplex,nbSyA7zXxpCrwfZZKAXWFg,Cineplex Odeon Westhills Cinemas,3.5
168,2012-07-30 13:28:17+00:00,10.0,1,2.5,2.5,10.0,10,Nightlife Spot,899,899,Independent,4b1ddc07f964a520f51524e3,3629,Mon Jul 30 20:28:17 +0000 2012,-360,51.079882,-113.987948,Strip Club,NUGXuxdv3ef0XGqNsoU4qg,CatHouse,2.5
169,2012-08-09 13:47:17+00:00,2.0,1,2.5,2.45,1.9,2,Shop,869,2207,Combined,4bb3f85a87aa952143c2acd1,3629,Thu Aug 09 20:47:17 +0000 2012,-360,51.074351,-113.984542,Drugstore / Pharmacy,412zay6TFdL20X7649p2xw,Shoppers Drug Mart,2.5
170,2012-09-05 14:05:55+00:00,5.0,1,3.5,3.5,5.0,5,Shop,903,903,Independent,4b9edb4af964a5208c0637e3,3629,Wed Sep 05 21:05:55 +0000 2012,-360,51.081061,-113.982746,Drugstore / Pharmacy,WvRHQVs7fsz27RR5yFm13A,London Drugs,3.5
171,2012-09-09 15:25:04+00:00,4.0,1,2.0,2.0,4.0,4,Food,1098,1098,Independent,4b6c7abef964a520763d2ce3,3629,Sun Sep 09 22:25:04 +0000 2012,-360,51.04665,-114.080741,Fast Food Restaurant,NPa74p4Ox9-5d-EbByx1gw,McDonalds,2.0
172,2012-09-14 11:17:09+00:00,8.0,1,2.5,2.5,8.0,8,Nightlife Spot,1094,1094,Independent,4ec74ff493ad41338ca9361e,3629,Fri Sep 14 18:17:09 +0000 2012,-360,51.045025,-114.081407,Strip Club,R0TiQjTK-IuAq75bTLw0dw,Boudoir Rouge,2.5
173,2012-09-14 13:42:02+00:00,17.0,1,4.0,4.0,17.0,17,Shop,884,884,Independent,4b75f725f964a520ba322ee3,3629,Fri Sep 14 20:42:02 +0000 2012,-360,51.079304,-113.9906,Grocery Store,pih0Ql0yOcVbLUI9eovGIA,Costco Wholesale,4.0
174,2012-09-14 13:47:03+00:00,3.0,1,3.5,3.5,3.0,3,Shop,907,907,Independent,4b538d21f964a520d0a127e3,3629,Fri Sep 14 20:47:03 +0000 2012,-360,51.08202,-113.989727,Electronics Store,KxGh3Nqszq0V2yOwKuI5dw,Memory Express,3.5
175,2012-09-14 20:32:04+00:00,5.0,1,3.5,3.5,5.0,5,Shop,903,903,Independent,4b9edb4af964a5208c0637e3,3629,Sat Sep 15 03:32:04 +0000 2012,-360,51.081061,-113.982746,Drugstore / Pharmacy,WvRHQVs7fsz27RR5yFm13A,London Drugs,3.5
176,2012-09-15 14:18:31+00:00,10.0,1,2.5,2.5,10.0,10,Nightlife Spot,899,899,Independent,4b1ddc07f964a520f51524e3,3629,Sat Sep 15 21:18:31 +0000 2012,-360,51.079882,-113.987948,Strip Club,NUGXuxdv3ef0XGqNsoU4qg,CatHouse,2.5
177,2012-10-11 13:30:40+00:00,10.0,1,2.5,2.5,10.0,10,Nightlife Spot,899,899,Independent,4b1ddc07f964a520f51524e3,3629,Thu Oct 11 20:30:40 +0000 2012,-360,51.079882,-113.987948,Strip Club,NUGXuxdv3ef0XGqNsoU4qg,CatHouse,2.5
178,2012-10-12 04:41:04+00:00,40.0,1,2.0,3.09375,5.25,40,Food,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Fri Oct 12 11:41:04 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2.0
179,2013-06-26 08:04:50+00:00,2.0,1,2.5,2.45,1.9,2,Shop,869,2207,Combined,4bb3f85a87aa952143c2acd1,3629,Wed Jun 26 15:04:50 +0000 2013,-360,51.074351,-113.984542,Drugstore / Pharmacy,412zay6TFdL20X7649p2xw,Shoppers Drug Mart,2.5
180,2013-02-01 02:24:35+00:00,148.0,1,3.5,3.5,148.0,148,Outdoor,405,405,Independent,4b15508cf964a520c3b023e3,3670,Fri Feb 01 09:24:35 +0000 2013,-420,51.037535,-114.051733,Stadium,fAczVm0LU-mmIPRz1VIIYA,Scotiabank Saddledome,3.5
